Dataset,Group,Model,Category,TNNT-Category,Possible,Actual,Wrong,Total,Error,Precision,Recall,Fm__PR,Fm_2PR,Fm_P2R,Undergeneration,Overgeneration,Substitution
"CONLL2003","gs18","deeppavlov_onto_model","PERSON","tnnt:Person",2579,1646,1340.50,2624,0.510861,0.779769,0.497674,0.607574,0.700371,0.536491,0.379217,0.027339,0.801686
"CONLL2003","gs18","deeppavlov_onto_bert_model","PERSON","tnnt:Person",2079,1616,885.00,2150,0.411628,0.782797,0.608466,0.684709,0.740372,0.636830,0.256854,0.043936,0.818770
"CONLL2003","ss4","deeppavlov_conll2003_bert_model","ORG","tnnt:Organisation",1435,1326,610.50,1560,0.391346,0.716063,0.661672,0.687794,0.704481,0.671879,0.163066,0.094268,0.790591
"CONLL2003","ss4","deeppavlov_conll2003_model","PER","tnnt:Person",2726,2160,1049.00,2793,0.375582,0.807407,0.639765,0.713876,0.767200,0.667483,0.232208,0.031019,0.833254
"CONLL2003","ss4","deeppavlov_conll2003_bert_model","PER","tnnt:Person",2445,2030,866.00,2504,0.345847,0.806897,0.669939,0.732067,0.775201,0.693480,0.193865,0.029064,0.831050
"CONLL2003","gs18","deeppavlov_onto_bert_model","ORG","tnnt:Organisation",1241,843,790.50,1326,0.596154,0.635231,0.431507,0.513916,0.580425,0.461081,0.389202,0.100830,0.706464
"CONLL2003","gs18","deeppavlov_onto_model","WORK_OF_ART","tnnt:WorkOfArt",38,38,38.00,38,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_bert_model","CARDINAL","tnnt:Cardinal",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","ORG","tnnt:Organisation",1439,1053,1108.00,1641,0.675198,0.506173,0.370396,0.427769,0.471598,0.391394,0.408617,0.191833,0.626322
"CONLL2003","gs18","deeppavlov_onto_bert_model","NORP","tnnt:NORP",502,243,317.00,510,0.621569,0.794239,0.384462,0.518121,0.654681,0.428698,0.531873,0.032922,0.821277
"CONLL2003","ss4","deeppavlov_conll2003_model","ORG","tnnt:Organisation",1730,1601,840.50,1916,0.438674,0.671768,0.621676,0.645752,0.661114,0.631088,0.182081,0.116177,0.760071
"CONLL2003","ss4","deeppavlov_conll2003_model","MISC","tnnt:NPLLE",914,586,649.00,1024,0.633789,0.639932,0.410284,0.500000,0.575506,0.442008,0.479212,0.187713,0.787815
"CONLL2003","ss4","deeppavlov_conll2003_bert_model","LOC","tnnt:FGL",906,831,264.00,930,0.283871,0.801444,0.735099,0.766839,0.787234,0.747475,0.109272,0.028881,0.825279
"CONLL2003","gs18","deeppavlov_onto_bert_model","GPE","tnnt:GPE",535,535,535.00,535,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","GPE","tnnt:GPE",471,471,471.00,471,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","ss4","deeppavlov_conll2003_model","LOC","tnnt:FGL",1058,818,446.50,1106,0.403707,0.806235,0.623346,0.703092,0.761547,0.652970,0.272212,0.058680,0.856494
"CONLL2003","gs18","deeppavlov_onto_bert_model","FAC","tnnt:FAC",32,32,32.00,32,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","PRODUCT","tnnt:Product",11,11,11.00,11,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","FAC","tnnt:FAC",25,25,25.00,25,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","ss4","deeppavlov_conll2003_bert_model","MISC","tnnt:NPLLE",744,549,417.50,801,0.521223,0.698543,0.515457,0.593194,0.652211,0.543972,0.338710,0.103825,0.779472
"CONLL2003","gs18","deeppavlov_onto_bert_model","PRODUCT","tnnt:Product",14,14,14.00,14,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_bert_model","WORK_OF_ART","tnnt:WorkOfArt",14,14,14.00,14,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","NORP","tnnt:NORP",640,232,470.00,655,0.717557,0.797414,0.289062,0.424312,0.589923,0.331304,0.660937,0.064655,0.852535
"CONLL2003","gs18","deeppavlov_onto_bert_model","EVENT","tnnt:Event",328,69,294.50,336,0.876488,0.601449,0.126524,0.209068,0.343543,0.150253,0.814024,0.115942,0.680328
"CONLL2003","gs18","deeppavlov_onto_model","LANGUAGE","tnnt:Language",4,4,4.00,4,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_bert_model","LANGUAGE","tnnt:Language",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","LAW","tnnt:Law",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","DATE","tnnt:Date",9,9,9.00,9,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","LOC","tnnt:Location",853,53,822.50,857,0.959743,0.650943,0.040445,0.076159,0.161972,0.049784,0.942556,0.075472,0.704082
"CONLL2003","gs18","deeppavlov_onto_bert_model","LOC","tnnt:Location",551,48,525.00,555,0.945946,0.625000,0.054446,0.100167,0.201884,0.066607,0.920145,0.083333,0.681818
"CONLL2003","gs18","deeppavlov_onto_bert_model","LAW","tnnt:Law",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","EVENT","tnnt:Event",517,118,487.00,541,0.900185,0.457627,0.104449,0.170079,0.273003,0.123513,0.818182,0.203390,0.574468
"CONLL2003","gs18","deeppavlov_onto_bert_model","DATE","tnnt:Date",8,8,8.00,8,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_model","CARDINAL","tnnt:Cardinal",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","deeppavlov_onto_bert_model","TIME","tnnt:Time",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_bert_model","QUANTITY","tnnt:Quantity",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_model","TIME","tnnt:Time",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_bert_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_bert_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_model","PERCENT","tnnt:Percent",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_bert_model","PERCENT","tnnt:Percent",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_model","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","gs18","deeppavlov_onto_model","QUANTITY","tnnt:Quantity",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"CONLL2003","sc7","stanford_class7_model","LOCATION","tnnt:FGL",1353,934,747.00,1378,0.542090,0.675589,0.466371,0.551815,0.619965,0.497164,0.328160,0.026767,0.694169
"CONLL2003","ss4","stanford_class4_model","LOCATION","tnnt:FGL",1090,850,442.50,1120,0.395089,0.797059,0.621560,0.698454,0.754454,0.650192,0.247706,0.035294,0.826220
"CONLL2003","bs3","stanford_class3_model","LOCATION","tnnt:FGL",1145,858,498.00,1172,0.424915,0.785548,0.588646,0.672991,0.736290,0.619713,0.274236,0.031469,0.811071
"CONLL2003","gs18","stanza_model","GPE","tnnt:GPE",685,685,685.00,685,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","spacy_sm_model","GPE","tnnt:GPE",487,487,487.00,487,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","spacy_md_model","GPE","tnnt:GPE",726,726,726.00,726,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","spacy_lg_model","GPE","tnnt:GPE",744,744,744.00,744,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","nl5","nltk_model","GPE","tnnt:GPE",493,493,493.00,493,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","ss4","bert_model","LOC","tnnt:FGL",882,859,242.50,921,0.263301,0.789872,0.769274,0.779437,0.785665,0.773307,0.070295,0.045402,0.827439
"CONLL2003","ss4","flair_model","LOC","tnnt:FGL",884,724,256.00,910,0.281319,0.903315,0.739819,0.813433,0.865079,0.767606,0.210407,0.035912,0.936963
"CONLL2003","gs18","flair_ontonotes_model","GPE","tnnt:GPE",739,739,739.00,739,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","ss4","flair_fast_model","LOC","tnnt:FGL",906,754,254.50,932,0.273069,0.898541,0.747792,0.816265,0.863717,0.773755,0.196468,0.034483,0.930632
"CONLL2003","gs18","flair_fast_ontonotes_model","GPE","tnnt:GPE",764,764,764.00,764,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","ss4","flair_pooled_model","LOC","tnnt:FGL",910,721,266.00,931,0.285714,0.922330,0.730769,0.815451,0.876384,0.762440,0.230769,0.029126,0.950000
"CONLL2003","ss4","allennlp_ner","LOC","tnnt:FGL",969,834,289.50,1002,0.288922,0.854317,0.735294,0.790349,0.827526,0.756369,0.173375,0.039568,0.889513
"CONLL2003","bs3","polyglot_model","LOC","tnnt:FGL",1116,1048,473.50,1164,0.406787,0.658874,0.618728,0.638170,0.650433,0.626361,0.103943,0.045802,0.690500
"CONLL2003","nl5","nltk_model","PERSON","tnnt:Person",3155,2501,1901.50,3431,0.554212,0.611555,0.484786,0.540842,0.581161,0.505754,0.294770,0.110356,0.687416
"CONLL2003","ss4","flair_fast_model","ORG","tnnt:Organisation",1567,1659,766.00,1875,0.408533,0.668475,0.707722,0.687539,0.675972,0.699508,0.137843,0.185654,0.820873
"CONLL2003","bs3","polyglot_model","ORG","tnnt:Organisation",1590,1645,893.00,1809,0.493643,0.556839,0.576101,0.566306,0.560588,0.572142,0.103145,0.133131,0.642356
"CONLL2003","gs18","flair_ontonotes_model","CARDINAL","tnnt:Cardinal",27,27,27.00,27,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"CONLL2003","gs18","spacy_lg_model","PERSON","tnnt:Person",2721,2100,1129.50,2816,0.401101,0.803095,0.619809,0.699647,0.758250,0.649453,0.263139,0.045238,0.841147
"CONLL2003","gs18","flair_ontonotes_model","PERSON","tnnt:Person",2754,2165,1014.50,2827,0.358861,0.837182,0.658134,0.736938,0.793981,0.687543,0.240378,0.033718,0.866396
"CONLL2003","ss4","stanford_class4_model","PERSON","tnnt:Person",2473,2069,896.00,2545,0.352063,0.797003,0.666801,0.726112,0.767048,0.689324,0.192479,0.034799,0.825739
"CONLL2003","bs3","stanford_class3_model","ORGANIZATION","tnnt:Organisation",1581,1362,747.50,1728,0.432581,0.719897,0.620177,0.666327,0.697468,0.637848,0.231499,0.107930,0.806996
"CONLL2003","gs18","stanza_model","PERSON","tnnt:Person",2816,1956,1199.00,2880,0.416319,0.859407,0.596946,0.704526,0.789944,0.635779,0.328125,0.032720,0.888478
"CONLL2003","gs18","spacy_md_model","PERSON","tnnt:Person",2719,2150,1113.00,2826,0.393843,0.796744,0.630011,0.703635,0.756692,0.657531,0.248621,0.049767,0.838473
"CONLL2003","nl5","nltk_model","ORGANIZATION","tnnt:Organisation",1812,1138,1653.00,2100,0.787143,0.392794,0.246689,0.303051,0.351194,0.266516,0.530905,0.253076,0.525882
"CONLL2003","ss4","bert_model","PER","tnnt:Person",2073,1915,536.50,2129,0.251996,0.831593,0.768210,0.798646,0.818093,0.780102,0.103232,0.029243,0.856643
"CONLL2003","ss4","flair_model","PER","tnnt:Person",2452,2008,738.00,2500,0.295200,0.877490,0.718597,0.790135,0.840328,0.745599,0.200653,0.023904,0.898980
