Dataset,Group,Model,Category,TNNT-Category,Possible,Actual,Wrong,Total,Error,Precision,Recall,Fm__PR,Fm_2PR,Fm_P2R,Undergeneration,Overgeneration,Substitution
"SEC_Filings","gs18","spacy_sm_model","QUANTITY","tnnt:Quantity",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","flair_ontonotes_model","QUANTITY","tnnt:Quantity",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","flair_fast_ontonotes_model","QUANTITY","tnnt:Quantity",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","stanza_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","spacy_md_model","ORDINAL","tnnt:Ordinal",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","spacy_lg_model","ORDINAL","tnnt:Ordinal",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","flair_ontonotes_model","ORDINAL","tnnt:Ordinal",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","flair_fast_ontonotes_model","ORDINAL","tnnt:Ordinal",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","allennlp-finegrained-ner","PERSON","tnnt:Person",32,17,21.50,34,0.632353,0.735294,0.390625,0.510204,0.625000,0.431034,0.531250,0.117647,0.833333
"SEC_Filings","gs18","allennlp-finegrained-ner","ORG","tnnt:Organisation",99,151,124.00,170,0.729412,0.304636,0.464646,0.368000,0.327169,0.420475,0.191919,0.470199,0.575000
"SEC_Filings","gs18","allennlp-finegrained-ner","NORP","tnnt:NORP",2,2,0.00,2,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000
"SEC_Filings","gs18","allennlp-finegrained-ner","LANGUAGE","tnnt:Language",2,2,0.00,2,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,1.000000
"SEC_Filings","gs18","allennlp-finegrained-ner","FAC","tnnt:FAC",8,8,8.00,8,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","allennlp-finegrained-ner","LAW","tnnt:Law",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","allennlp-finegrained-ner","GPE","tnnt:GPE",22,22,22.00,22,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","allennlp-finegrained-ner","LOC","tnnt:Location",48,1,47.50,48,0.989583,0.500000,0.010417,0.020408,0.048077,0.012953,0.979167,0.000000,0.500000
"SEC_Filings","gs18","allennlp-finegrained-ner","PRODUCT","tnnt:Product",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","allennlp-finegrained-ner","DATE","tnnt:Date",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","allennlp-finegrained-ner","TIME","tnnt:Time",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","allennlp-finegrained-ner","PERCENT","tnnt:Percent",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","allennlp-finegrained-ner","MONEY","tnnt:Money",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","allennlp-finegrained-ner","CARDINAL","tnnt:Cardinal",2,2,2.00,2,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
"SEC_Filings","gs18","allennlp-finegrained-ner","QUANTITY","tnnt:Quantity",0,0,0.00,0,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000
"SEC_Filings","gs18","allennlp-finegrained-ner","ORDINAL","tnnt:Ordinal",1,1,1.00,1,1.000000,0.000000,0.000000,-1.000000,-1.000000,-1.000000,0.000000,0.000000,0.000000
